0,0,0,-25
0,0,0,-25
0,0,0,-12
0,0,0,-30
0,0,0,-100
0,0,0,-50
0,0,0,-75
0,0,0,-10
0,0,0,-25
0,0,0,-100
0,0,0,-20
0,0,0,-50
0,0,0,-50
0,0,0,-50
1,10,10,-15
0,0,0,-70
0,0,0,-5
0,0,0,-50
0,0,0,-50
0,0,0,-25
0,0,0,-25
0,0,0,-10
0,0,0,-25
0,0,0,-50
0,0,0,-25
0,0,0,-20
0,0,0,-50
0,0,0,-125
0,0,0,-300
0,0,0,-40
0,0,0,-30
0,0,0,-50
0,0,0,-70
0,0,0,-40
0,0,0,-100
0,0,0,-35
0,0,0,-35
0,0,0,-50
0,0,0,-35
1,20,40,5
0,0,0,-40
0,0,0,-25
0,0,0,-35
0,0,0,-50
0,0,0,-35
0,0,0,-5
0,0,0,-25
0,0,0,-50
0,0,0,-100
0,0,0,-30
0,0,0,-45
0,0,0,-15
0,0,0,-50
0,0,0,-55
0,0,0,-35
0,0,0,-20
1,5,5,-5
0,0,0,-18
0,0,0,-10
0,0,0,-20
0,0,0,-25
0,0,0,-20
0,0,0,-25
0,0,0,-25
0,0,0,-50
0,0,0,-18
0,0,0,-50
0,0,0,-10
0,0,0,-20
0,0,0,-15
0,0,0,-25
0,0,0,-350
0,0,0,-25
0,0,0,-25
0,0,0,-50
0,0,0,-25
0,0,0,-200
0,0,0,-100
0,0,0,-25
0,0,0,-25
0,0,0,-18
0,0,0,-25
0,0,0,-100
0,0,0,-125
0,0,0,-100
0,0,0,-25
0,0,0,-50
0,0,0,-25
0,0,0,-10
0,0,0,-100
0,0,0,-10
0,0,0,-10
0,0,0,-15
0,0,0,-15
0,0,0,-25
0,0,0,-50
0,0,0,-45
0,0,0,-55
0,0,0,-25
0,0,0,-100
0,0,0,-25
0,0,0,-10
0,0,0,-50
0,0,0,-5
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-10
0,0,0,-25
0,0,0,-65
0,0,0,-100
0,0,0,-25
0,0,0,-50
0,0,0,-10
0,0,0,-75
0,0,0,-100
0,0,0,-250
0,0,0,-25
0,0,0,-50
0,0,0,-30
1,25,0,-75
0,0,0,-50
0,0,0,-25
0,0,0,-35
1,100,100,50
0,0,0,-50
0,0,0,-50
0,0,0,-250
0,0,0,-150
0,0,0,-25
0,0,0,-30
0,0,0,-50
0,0,0,-25
0,0,0,-35
0,0,0,-25
0,0,0,-100
0,0,0,-35
0,0,0,-25
0,0,0,-25
0,0,0,-15
0,0,0,-50
1,50,0,-5
0,0,0,-20
0,0,0,-50
0,0,0,-10
0,0,0,-20
0,0,0,-30
0,0,0,-100
0,0,0,-25
0,0,0,-50
0,0,0,-25
0,0,0,-100
0,0,0,-25
0,0,0,-25
0,0,0,-30
0,0,0,-25
0,0,0,-55
0,0,0,-12.5
0,0,0,-25
0,0,0,-10
0,0,0,-50
0,0,0,-17.5
0,0,0,-50
0,0,0,-15
0,0,0,-100
0,0,0,-50
0,0,0,-20
0,0,0,-25
0,0,0,-25
0,0,0,-30
0,0,0,-12.5
0,0,0,-25
0,0,0,-12.5
0,0,0,-50
0,0,0,-50
0,0,0,-10
0,0,0,-55
0,0,0,-35
0,0,0,-12.5
0,0,0,-50
0,0,0,-80
0,0,0,-10
0,0,0,-25
0,0,0,-25
1,20,20,10
1,15,15,-5
0,0,0,-35
0,0,0,-55
0,0,0,-50
0,0,0,-10
0,0,0,-10
0,0,0,-35
0,0,0,-25
0,0,0,-10
0,0,0,-50
0,0,0,-200
0,0,0,-15
0,0,0,-50
0,0,0,-75
0,0,0,-10
0,0,0,-35
0,0,0,-10
1,10,30,0
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-30
0,0,0,-100
0,0,0,-40
0,0,0,-20
0,0,0,-40
0,0,0,-10
0,0,0,-50
0,0,0,-25.46
0,0,0,-50
0,0,0,-20
0,0,0,-25
0,0,0,-20
0,0,0,-25
0,0,0,-100
0,0,0,-5
0,0,0,-50
0,0,0,-50
0,0,0,-100
0,0,0,-20
0,0,0,-5
0,0,0,-50
0,0,0,-75
0,0,0,-10
0,0,0,-30
0,0,0,-45
0,0,0,-30
0,0,0,-50
0,0,0,-25
0,0,0,-40
0,0,0,-100
0,0,0,-35
0,0,0,-50
0,0,0,-10
0,0,0,-250
0,0,0,-10
0,0,0,-18
0,0,0,-100
0,0,0,-125
0,0,0,-150
0,0,0,-20
0,0,0,-50
0,0,0,-300
0,0,0,-200
0,0,0,-100
0,0,0,-25
0,0,0,-40
0,0,0,-15
0,0,0,-35
0,0,0,-35
0,0,0,-40
0,0,0,-50
0,0,0,-25
0,0,0,-100
0,0,0,-125
0,0,0,-10
0,0,0,-25
0,0,0,-20
0,0,0,-40
0,0,0,-100
0,0,0,-50
0,0,0,-50
1,25,50,0
0,0,0,-20
0,0,0,-25
0,0,0,-35
0,0,0,-15
0,0,0,-50
0,0,0,-50
0,0,0,-175
0,0,0,-50
0,0,0,-100
0,0,0,-10
0,0,0,-200
0,0,0,-100
0,0,0,-100
0,0,0,-50
0,0,0,-25
0,0,0,-50
0,0,0,-50
0,0,0,-50
0,0,0,-25
0,0,0,-35
0,0,0,-35
0,0,0,-45
0,0,0,-250
0,0,0,-50
0,0,0,-50
0,0,0,-100
0,0,0,-100
0,0,0,-25
0,0,0,-50
0,0,0,-50
0,0,0,-50
0,0,0,-20
0,0,0,-18
0,0,0,-15
0,0,0,-100
0,0,0,-30
0,0,0,-60
0,0,0,-300
0,0,0,-100
0,0,0,-35
0,0,0,-30
0,0,0,-38
0,0,0,-40
0,0,0,-50
0,0,0,-55
0,0,0,-50
0,0,0,-100
0,0,0,-15
0,0,0,-20
0,0,0,-50
0,0,0,-10
0,0,0,-40
0,0,0,-35
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-50
0,0,0,-5
0,0,0,-25
0,0,0,-100
0,0,0,-50
0,0,0,-50
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-30
0,0,0,-15
0,0,0,-35
0,0,0,-100
0,0,0,-100
0,0,0,-75
0,0,0,-40
0,0,0,-75
0,0,0,-50
0,0,0,-100
0,0,0,-25
0,0,0,-12.5
0,0,0,-20
0,0,0,-50
0,0,0,-20
0,0,0,-50
0,0,0,-20
0,0,0,-60
0,0,0,-60
0,0,0,-25
0,0,0,-30
0,0,0,-300
0,0,0,-50
0,0,0,-15
0,0,0,-30
0,0,0,-95
0,0,0,-25
0,0,0,-25
0,0,0,-40
0,0,0,-100
0,0,0,-40
0,0,0,-100
0,0,0,-30
0,0,0,-20
0,0,0,-50
0,0,0,-25
0,0,0,-10
0,0,0,-50
1,20,20,0
0,0,0,-15
0,0,0,-10
1,25,25,0
0,0,0,-30
0,0,0,-25
0,0,0,-300
0,0,0,-25
0,0,0,-100
0,0,0,-19
0,0,0,-250
0,0,0,-25
0,0,0,-35
0,0,0,-30
0,0,0,-125
1,100,100,0
0,0,0,-100
0,0,0,-125
0,0,0,-100
0,0,0,-55
0,0,0,-150
0,0,0,-100
0,0,0,-25
0,0,0,-50
0,0,0,-35
0,0,0,-5
0,0,0,-25
0,0,0,-20
0,0,0,-35
1,20,0,0
0,0,0,-85
0,0,0,-100
0,0,0,-25
0,0,0,-50
0,0,0,-25
0,0,0,-25
0,0,0,-50
0,0,0,-50
0,0,0,-20
0,0,0,-25
0,0,0,-5
0,0,0,-20
0,0,0,-15
0,0,0,-50
0,0,0,-100
0,0,0,-12.5
0,0,0,-25
0,0,0,-100
0,0,0,-35
0,0,0,-25
0,0,0,-10
0,0,0,-35
0,0,0,-25
0,0,0,-10
0,0,0,-65
0,0,0,-100
0,0,0,-50
0,0,0,-100
0,0,0,-100
0,0,0,-75
0,0,0,-50
0,0,0,-15
0,0,0,-85
0,0,0,-60
0,0,0,-50
0,0,0,-12.5
0,0,0,-25
0,0,0,-100
0,0,0,-50
0,0,0,-50
0,0,0,-25
0,0,0,-25
0,0,0,-15
0,0,0,-50
0,0,0,-50
0,0,0,-200
0,0,0,-40
0,0,0,-50
1,10,0,-35
0,0,0,-50
0,0,0,-50
0,0,0,-15
0,0,0,-20
0,0,0,-12.5
0,0,0,-25
0,0,0,-20
0,0,0,-200
0,0,0,-20
0,0,0,-100
0,0,0,-100
0,0,0,-15
0,0,0,-25
0,0,0,-10
0,0,0,-25
0,0,0,-25
0,0,0,-50
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-35
0,0,0,-100
0,0,0,-50
0,0,0,-25
0,0,0,-25
0,0,0,-30
0,0,0,-12.5
0,0,0,-100
0,0,0,-125
0,0,0,-15
0,0,0,-10
0,0,0,-10
0,0,0,-35
0,0,0,-25
0,0,0,-25
0,0,0,-20
0,0,0,-0.01
0,0,0,-20
0,0,0,-50
0,0,0,-20
0,0,0,-10
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-50
0,0,0,-25
0,0,0,-100
1,5,10,-20
0,0,0,-10
0,0,0,-25
0,0,0,-25
0,0,0,-5
0,0,0,-25
0,0,0,-25
0,0,0,-100
0,0,0,-35
0,0,0,-250
0,0,0,-50
0,0,0,-35
0,0,0,-35
0,0,0,-1000
0,0,0,-30
0,0,0,-50
0,0,0,-15
0,0,0,-75
0,0,0,-45
0,0,0,-50
0,0,0,-50
0,0,0,-50
0,0,0,-100
0,0,0,-35
0,0,0,-50
0,0,0,-10
0,0,0,-25
0,0,0,-10
0,0,0,-35
0,0,0,-10
0,0,0,-25
0,0,0,-25
0,0,0,-30
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-50
0,0,0,-50
0,0,0,-25
0,0,0,-35
1,50,150,0
0,0,0,-50
0,0,0,-35
0,0,0,-25
0,0,0,-50
0,0,0,-50
0,0,0,-25
0,0,0,-30
0,0,0,-10
0,0,0,-25
0,0,0,-35
0,0,0,-25
0,0,0,-100
0,0,0,-100
0,0,0,-25
0,0,0,-25
0,0,0,-100
0,0,0,-50
0,0,0,-25
0,0,0,-35
0,0,0,-100
0,0,0,-35
0,0,0,-50
0,0,0,-100
0,0,0,-75
0,0,0,-20
0,0,0,-30
0,0,0,-525
0,0,0,-20
0,0,0,-168
0,0,0,-35
0,0,0,-20
0,0,0,-50
0,0,0,-25
0,0,0,-5
0,0,0,-265
0,0,0,-25
0,0,0,-20
0,0,0,-20
0,0,0,-100
0,0,0,-25
0,0,0,-25
0,0,0,-100
0,0,0,-25
0,0,0,-25
0,0,0,-35
0,0,0,-55
0,0,0,-15
0,0,0,-35
0,0,0,-50
0,0,0,-25
0,0,0,-40
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-10
0,0,0,-20
0,0,0,-50
0,0,0,-30
0,0,0,-50
0,0,0,-20
0,0,0,-40
0,0,0,-100
0,0,0,-15
0,0,0,-40
0,0,0,-55
0,0,0,-25
0,0,0,-55
0,0,0,-45
0,0,0,-30
0,0,0,-50
0,0,0,-65
0,0,0,-100
0,0,0,-125
0,0,0,-25
0,0,0,-30
0,0,0,-35
0,0,0,-65
0,0,0,-25
0,0,0,-25
0,0,0,-50
0,0,0,-20
0,0,0,-12.5
0,0,0,-25
0,0,0,-25
0,0,0,-50
0,0,0,-35
0,0,0,-25
0,0,0,-55
0,0,0,-25
0,0,0,-5
0,0,0,-25
0,0,0,-20
0,0,0,-50
0,0,0,-40
0,0,0,-100
0,0,0,-50
0,0,0,-10
0,0,0,-190
0,0,0,-50
0,0,0,-100
0,0,0,-1
0,0,0,-100
0,0,0,-20
0,0,0,-25
0,0,0,-25
0,0,0,-136.71
0,0,0,-50
0,0,0,-10
0,0,0,-25
0,0,0,-15
0,0,0,-25
0,0,0,-35
0,0,0,-30
0,0,0,-50
0,0,0,-25
0,0,0,-25
0,0,0,-1000
1,100,0,50
0,0,0,-50
0,0,0,-95
1,30,90,0
0,0,0,-35
1,50,50,25
0,0,0,-400
0,0,0,-5
0,0,0,-50
0,0,0,-25
0,0,0,-50
0,0,0,-25
0,0,0,-75
0,0,0,-50
0,0,0,-35
0,0,0,-50
0,0,0,-65
0,0,0,-20
0,0,0,-25
0,0,0,-25
0,0,0,-20
0,0,0,-25
0,0,0,-100
0,0,0,-100
0,0,0,-50
0,0,0,-10
0,0,0,-5
0,0,0,-25
0,0,0,-75
0,0,0,-25
0,0,0,-10
0,0,0,-100
0,0,0,-5
0,0,0,-50
0,0,0,-85
0,0,0,-35
0,0,0,-50
0,0,0,-100
0,0,0,-50
0,0,0,-25
0,0,0,-25
0,0,0,-150
0,0,0,-50
0,0,0,-50
0,0,0,-20
0,0,0,-25
0,0,0,-10
0,0,0,-25
0,0,0,-20
1,25,75,-5
0,0,0,-10
0,0,0,-50
0,0,0,-95
0,0,0,-12.5
0,0,0,-100
0,0,0,-100
0,0,0,-35
0,0,0,-250
1,50,0,0
0,0,0,-10
0,0,0,-100
0,0,0,-50
0,0,0,-35
0,0,0,-5
0,0,0,-10
0,0,0,-20
0,0,0,-10
0,0,0,-20
0,0,0,-50
0,0,0,-10
0,0,0,-55
0,0,0,-50
0,0,0,-25
0,0,0,-15
0,0,0,-175
0,0,0,-25
0,0,0,-20
0,0,0,-35
0,0,0,-25
0,0,0,-25
0,0,0,-50
0,0,0,-250
0,0,0,-25
0,0,0,-25
1,25,50,-15
0,0,0,-25
0,0,0,-100
1,20,0,0
0,0,0,-20
0,0,0,-25
1,25,50,-5
0,0,0,-25
0,0,0,-40
0,0,0,-25
0,0,0,-20
0,0,0,-85
0,0,0,-100
0,0,0,-10
0,0,0,-100
0,0,0,-100
0,0,0,-25
0,0,0,-30
0,0,0,-50
0,0,0,-300
0,0,0,-1000
0,0,0,-95
0,0,0,-100
0,0,0,-50
0,0,0,-15
0,0,0,-20
0,0,0,-20
0,0,0,-50
0,0,0,-50
0,0,0,-30
0,0,0,-25
0,0,0,-100
0,0,0,-20
0,0,0,-65
0,0,0,-50
0,0,0,-25
1,300,600,275
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-10
0,0,0,-10
0,0,0,-100
0,0,0,-100
0,0,0,-10
0,0,0,-25
0,0,0,-100
0,0,0,-50
0,0,0,-20
0,0,0,-55
0,0,0,-80
0,0,0,-50
0,0,0,-50
0,0,0,-45
0,0,0,-75
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-100
0,0,0,-100
0,0,0,-150
0,0,0,-25
0,0,0,-50
0,0,0,-35
0,0,0,-30
0,0,0,-50
0,0,0,-25
0,0,0,-95
0,0,0,-25
0,0,0,-25
0,0,0,-25
1,15,0,5
0,0,0,-25
0,0,0,-50
0,0,0,-25
0,0,0,-100
0,0,0,-100
0,0,0,-50
0,0,0,-50
0,0,0,-15
0,0,0,-15
0,0,0,-25
0,0,0,-25
0,0,0,-15
0,0,0,-25
0,0,0,-75
0,0,0,-20
0,0,0,-30
0,0,0,-50
0,0,0,-25
0,0,0,-50
0,0,0,-35
0,0,0,-300
0,0,0,-100
0,0,0,-50
0,0,0,-25
0,0,0,-100
0,0,0,-20
0,0,0,-50
0,0,0,-100
0,0,0,-5
0,0,0,-50
0,0,0,-30
0,0,0,-20
0,0,0,-50
0,0,0,-50
0,0,0,-25
0,0,0,-100
0,0,0,-25
0,0,0,-5
0,0,0,-50
1,10,0,5
0,0,0,-10
0,0,0,-50
0,0,0,-35
0,0,0,-50
0,0,0,-250
0,0,0,-25
0,0,0,-55
0,0,0,-25
0,0,0,-200
0,0,0,-85
0,0,0,-50
0,0,0,-100
0,0,0,-20
0,0,0,-100
0,0,0,-15
0,0,0,-20
0,0,0,-50
0,0,0,-50
0,0,0,-30
0,0,0,-50
0,0,0,-15
0,0,0,-100
0,0,0,-65
0,0,0,-35
0,0,0,-50
0,0,0,-50
0,0,0,-150
0,0,0,-100
0,0,0,-50
0,0,0,-25
0,0,0,-20
0,0,0,-50
0,0,0,-300
0,0,0,-50
0,0,0,-50
0,0,0,-40
0,0,0,-50
0,0,0,-250
0,0,0,-50
0,0,0,-50
0,0,0,-100
0,0,0,-40
0,0,0,-35
0,0,0,-25
0,0,0,-50
0,0,0,-40
0,0,0,-100
0,0,0,-40
0,0,0,-50
0,0,0,-25
0,0,0,-125
0,0,0,-55
0,0,0,-250
0,0,0,-20
0,0,0,-30
0,0,0,-100
0,0,0,-25
0,0,0,-75
0,0,0,-50
0,0,0,-75
0,0,0,-30
0,0,0,-20
0,0,0,-50
0,0,0,-25
0,0,0,-50
0,0,0,-10
0,0,0,-20
0,0,0,-25
1,5,10,0
0,0,0,-5
0,0,0,-116
0,0,0,-10
0,0,0,-50
0,0,0,-100
0,0,0,-15
0,0,0,-10
0,0,0,-200
0,0,0,-40
0,0,0,-5
0,0,0,-50
0,0,0,-100
0,0,0,-125
0,0,0,-15
0,0,0,-20
0,0,0,-25
0,0,0,-100
0,0,0,-100
0,0,0,-50
0,0,0,-45
0,0,0,-100
0,0,0,-25
0,0,0,-35
0,0,0,-40
0,0,0,-250
0,0,0,-30
0,0,0,-100
0,0,0,-45
0,0,0,-75
0,0,0,-10
0,0,0,-25
0,0,0,-15
0,0,0,-10
0,0,0,-100
0,0,0,-50
0,0,0,-30
0,0,0,-25
0,0,0,-30
0,0,0,-50
0,0,0,-40
0,0,0,-25
0,0,0,-50
0,0,0,-50
0,0,0,-10
0,0,0,-70
0,0,0,-10
0,0,0,-25
0,0,0,-5
0,0,0,-25
0,0,0,-100
0,0,0,-100
0,0,0,-20
0,0,0,-55
0,0,0,-250
0,0,0,-30
0,0,0,-35
0,0,0,-50
0,0,0,-50
0,0,0,-50
0,0,0,-15
0,0,0,-25
0,0,0,-50
0,0,0,-25
0,0,0,-50
0,0,0,-25
0,0,0,-300
0,0,0,-100
0,0,0,-10
0,0,0,-100
0,0,0,-50
0,0,0,-100
0,0,0,-50
0,0,0,-25
0,0,0,-100
0,0,0,-25
0,0,0,-400
0,0,0,-50
0,0,0,-500
0,0,0,-50
0,0,0,-30
0,0,0,-50
0,0,0,-50
0,0,0,-15
0,0,0,-50
0,0,0,-50
0,0,0,-50
0,0,0,-20
0,0,0,-40
0,0,0,-50
0,0,0,-50
0,0,0,-25
0,0,0,-25
0,0,0,-200
0,0,0,-50
0,0,0,-500
1,50,150,-50
0,0,0,-25
0,0,0,-70
0,0,0,-10
0,0,0,-25
0,0,0,-100
0,0,0,-25
0,0,0,-20
0,0,0,-40
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-50
0,0,0,-20
0,0,0,-45
0,0,0,-50
0,0,0,-15
0,0,0,-45
0,0,0,-50
0,0,0,-50
0,0,0,-25
0,0,0,-35
0,0,0,-100
0,0,0,-15
0,0,0,-10
0,0,0,-40
0,0,0,-50
0,0,0,-20
0,0,0,-15
0,0,0,-100
0,0,0,-25
0,0,0,-175
0,0,0,-50
0,0,0,-25
0,0,0,-50
0,0,0,-100
0,0,0,-100
0,0,0,-25
0,0,0,-100
0,0,0,-40
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-12
0,0,0,-50
0,0,0,-50
0,0,0,-65
0,0,0,-50
0,0,0,-25
1,48,48,-2
0,0,0,-10
0,0,0,-100
0,0,0,-10
0,0,0,-250
0,0,0,-25
0,0,0,-2
0,0,0,-100
0,0,0,-10
0,0,0,-25
0,0,0,-25
0,0,0,-20
0,0,0,-100
0,0,0,-45
0,0,0,-5
0,0,0,-100
0,0,0,-1000
0,0,0,-85
0,0,0,-25
0,0,0,-100
0,0,0,-25
0,0,0,-500
0,0,0,-100
0,0,0,-50
0,0,0,-35
0,0,0,-100
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-18
0,0,0,-25
0,0,0,-10
0,0,0,-100
0,0,0,-30
0,0,0,-20
0,0,0,-25
0,0,0,-100
0,0,0,-35
0,0,0,-55
0,0,0,-100
0,0,0,-35
0,0,0,-50
0,0,0,-20
0,0,0,-15
0,0,0,-100
0,0,0,-125
0,0,0,-10
0,0,0,-10
0,0,0,-10
0,0,0,-25
0,0,0,-45
0,0,0,-25
0,0,0,-50
0,0,0,-10
0,0,0,-55
0,0,0,-45
0,0,0,-10
0,0,0,-20
0,0,0,-100
0,0,0,-55
0,0,0,-10
0,0,0,-30
0,0,0,-50
1,10,30,0
0,0,0,-125
0,0,0,-50
0,0,0,-100
1,50,0,0
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-150
0,0,0,-10
0,0,0,-25
0,0,0,-25
0,0,0,-50
0,0,0,-300
0,0,0,-15
0,0,0,-50
0,0,0,-25
1,35,105,10
0,0,0,-10
0,0,0,-65
0,0,0,-150
0,0,0,-35
0,0,0,-25
0,0,0,-15
0,0,0,-20
0,0,0,-20
0,0,0,-25
1,30,90,-10
0,0,0,-25
0,0,0,-40
0,0,0,-65
0,0,0,-25
0,0,0,-50
0,0,0,-55
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-100
0,0,0,-15
0,0,0,-25
0,0,0,-30
0,0,0,-15
0,0,0,-25
0,0,0,-100
0,0,0,-50
0,0,0,-60
0,0,0,-25
0,0,0,-5
0,0,0,-35
0,0,0,-10
0,0,0,-75
0,0,0,-25
0,0,0,-100
1,20,20,-30
0,0,0,-10
0,0,0,-25
0,0,0,-30
0,0,0,-150
0,0,0,-50
0,0,0,-70
0,0,0,-25
0,0,0,-10
0,0,0,-55
0,0,0,-25
0,0,0,-100
0,0,0,-25
0,0,0,-125
0,0,0,-25
0,0,0,-50
0,0,0,-50
0,0,0,-25
0,0,0,-5
0,0,0,-35
0,0,0,-50
0,0,0,-25
0,0,0,-20
0,0,0,-50
0,0,0,-10
0,0,0,-50
0,0,0,-75
0,0,0,-100
0,0,0,-100
0,0,0,-30
0,0,0,-10
0,0,0,-25
0,0,0,-50
0,0,0,-25
0,0,0,-100
0,0,0,-30
0,0,0,-25
0,0,0,-25
0,0,0,-25
0,0,0,-50
0,0,0,-25
0,0,0,-25
0,0,0,-45
0,0,0,-25
0,0,0,-25
0,0,0,-75
0,0,0,-25
0,0,0,-100
0,0,0,-25
0,0,0,-50
0,0,0,-10
0,0,0,-250
0,0,0,-25
0,0,0,-65
0,0,0,-55
0,0,0,-50
0,0,0,-15
0,0,0,-500
0,0,0,-50
0,0,0,-100
0,0,0,-45
0,0,0,-50
0,0,0,-100
0,0,0,-25
0,0,0,-65
0,0,0,-35
0,0,0,-50
0,0,0,-20
0,0,0,-25
1,25,0,-125
0,0,0,-50
0,0,0,-125
0,0,0,-20
0,0,0,-100
0,0,0,-15
0,0,0,-50
0,0,0,-100
0,0,0,-20
0,0,0,-50
0,0,0,-50
1,5,10,-5
0,0,0,-100
0,0,0,-25
0,0,0,-10
0,0,0,-100
0,0,0,-15
0,0,0,-40
0,0,0,-50
0,0,0,-50
0,0,0,-25
0,0,0,-45
0,0,0,-25
0,0,0,-45
0,0,0,-50
0,0,0,-50
0,0,0,-35
0,0,0,-100
0,0,0,-5
0,0,0,-50
0,0,0,-100
0,0,0,-50
0,0,0,-10
0,0,0,-50
0,0,0,-50
0,0,0,-10
0,0,0,-100
0,0,0,-25
0,0,0,-40
0,0,0,-25
0,0,0,-20
0,0,0,-25
0,0,0,-100
0,0,0,-30
0,0,0,-30
0,0,0,-25
0,0,0,-50
0,0,0,-50
0,0,0,-25
0,0,0,-21
0,0,0,-50
0,0,0,-100
0,0,0,-100
0,0,0,-55
0,0,0,-10
0,0,0,-25
0,0,0,-118
0,0,0,-25
0,0,0,-125
0,0,0,-50
0,0,0,-25
0,0,0,-25
0,0,0,-12.5
0,0,0,-45
0,0,0,-100
0,0,0,-50
0,0,0,-35
0,0,0,-10
0,0,0,-100
0,0,0,-15
0,0,0,-40
0,0,0,-10
0,0,0,-50
0,0,0,-25
0,0,0,-25
0,0,0,-50
0,0,0,-50
0,0,0,-30
0,0,0,-20
0,0,0,-30
0,0,0,-12.5
0,0,0,-50
0,0,0,-110
0,0,0,-20
0,0,0,-25
0,0,0,-45
0,0,0,-12.5
0,0,0,-25
0,0,0,-15
0,0,0,-15
0,0,0,-30
0,0,0,-20
0,0,0,-25
0,0,0,-15
0,0,0,-100
0,0,0,-12.5
0,0,0,-20
0,0,0,-25
0,0,0,-10
0,0,0,-100
0,0,0,-12.5
1,100,0,75
0,0,0,-50
0,0,0,-25
0,0,0,-20
0,0,0,-50
0,0,0,-100
0,0,0,-75
0,0,0,-25
0,0,0,-12.5
0,0,0,-45
0,0,0,-50
0,0,0,-25
